Year,Month,State,Gross Statutory Allocation,Deduction,Exchange Gain,EMTL,Net Share of Ecology,VAT,Total Allocation
2022,June,NASSARAWA,1259746741,-39238127.24,444351681.5,37792402.22,37792402.22,906875203.3,2609527901
2022,June,NIGER,2331694044,0.0001,899595483,69950821.32,34975410.66,1835980082,5102245019
2022,June,OGUN,1663422100,-115776950.4,747902835.9,49902663.01,49902663.01,1526391290,3871841939
2022,June,ONDO,1588673325,-47177126.82,671318357.8,47660199.74,23830099.87,1370090398,3606735054
2022,June,OSUN,2151898185,-82028645.1,914632442.2,64556945.55,64556945.55,1866668939,4915727867
2022,June,OYO,2714451660,-83688581.46,1612484810,81433549.8,81433549.8,3290912471,7615593910
2022,June,PLATEAU,1701597492,-0.0001,640678361.9,51047924.77,25523962.39,1307557378,3675357195
2022,June,RIVERS,2109224423,0.0001,1884140119,63276732.7,31638366.35,3845332481,7870335390
2022,June,SOKOTO,2124315451,-35989038.17,791799684.4,63729463.54,63729463.54,1615980156,4559835718
2022,June,TARABA,1592181538,0.0001,536050587.8,47765446.14,47765446.14,1094023059,3270020631
2022,June,YOBE,1600799002,0.0002,567123178.6,48023970.05,48023970.05,1157438960,3373385110
2022,June,ZAMFARA,1446428908,0.0002,547167266.1,43392867.25,43392867.25,1116711034,3153700076
2022,June,FCT-ABUJA,638843217.5,-0.0001,1066649669,19165296.53,19165296.53,2176920163,3901578346
2023,June,ADAMAWA,2601054136,-29166666.69,667077999.4,112190374.3,98135413.24,0,98135413.24
2023,June,BENUE,3230370159,-139538498.5,828475206.7,130536551.4,121878936,60939467.98,60939467.98
2023,June,CROSS RIVER,2260990357,-38551266.18,579863718.6,101257458.7,85305115.3,42652557.65,42652557.65
2023,June,EBONYI,1672534951,-47988740.51,428945808.3,72661055.35,63103226.61,0,63103226.61
2023,June,GOMBE,1543209330,-53983557.43,395778380.1,66659819.45,58223888.24,0,58223888.24
2023,June,KANO,5677816892,-512664445,1456158363,282765660.7,214218881.2,0,214218881.2
2023,June,KOGI,2819625393,-187142998.8,723133763.3,114934083.8,106381908.5,53190954.25,53190954.25
2023,June,NASSARAWA,1780044712,-39238127.24,456518243.4,73326598.2,67159472.37,0,67159472.37
2023,June,OGUN,2350445227,-115776950.4,602805715.4,145282132.4,88680166.4,0,88680166.4
2023,June,ONDO,2244823867,-47177126.82,575717588.3,113591579.6,84695168.32,42347584.16,42347584.16
2023,June,OSUN,3040670685,-82028645.1,779824029.4,153141940.1,114721746.9,0,114721746.9
2023,June,OYO,3835568823,-83688581.46,983687167.8,213161822.3,144712532.6,0,144712532.6
2023,June,SOKOTO,3001695788,-35989038.17,769828352.7,122691116.9,113251259.4,0,113251259.4
2022,March,ABIA,1302166241,-0.0001,332098706,31048708.31,24979704.83,24979704.83,1002976716
2022,March,ADAMAWA,1642495822,0.0001,418894853.6,39163489.32,,63016624.95,1253031777
2022,March,AKWA IBOM,2187707917,-0.0001,557943329.6,52163466.42,41967220.7,41967220.7,1694116687
2022,March,ANAMBRA,1651372044,0.0001,421158605.8,39375132.97,,63357173.47,1411201544
2022,March,BAYELSA,763044678.4,-0.0001,194603532.4,18193953.2,14637632.46,14637632.46,587607866.6
2022,March,BENUE,2039891987,-139538498.5,520245010,48638959.67,39131639.35,39131639.35,1414054397
2022,March,BORNO,2214711391,-0.0001,564830175.8,52807334.27,,84970467.04,1557076760
2022,March,CROSS RIVER,1427754680,-38551266.18,364128224.5,34043225.19,27388891.94,27388891.94,1058454364
2022,March,EBONYI,1056160897,-41640087.75,269358593.4,25182984,,40521074.23,816169146.7
2022,March,EDO,1399786700,0.0001,356995394.9,33376359.76,26852376.82,26852376.82,1185675114
2022,March,ENUGU,1422204098,-0.0001,362712628.7,33910877.73,,54564828.12,1120428107
2022,March,GOMBE,974495241,-53983557.43,248530946.5,23235757.1,,37387858.34,798838462.1
2022,March,JIGAWA,2002505848,0.0002,510710214.7,47747528.69,,76828907.74,1600454243
2022,March,KANO,3585388860,-512664445,914401681.5,85489616.73,,137558404.7,3188605258
2022,March,KATSINA,2729617567,-0.0004,696149564.5,65084700.37,,104725555,2036697055
2022,March,KEBBI,1722681680,-0.0001,439345099.3,41075432.07,33046533.17,33046533.17,1207539588
2022,March,KOGI,1780517700,-187142998.8,454095341.5,42454467.76,34156012.64,34156012.64,1270095006
2022,March,KWARA,1259902773,-0.0002,321320018.3,30040982.83,24168956.61,24168956.61,943514314.3
2022,March,NASSARAWA,1124050423,-39238127.24,286672837.2,26801734.38,,43125749.84,767233204.2
2022,March,NIGER,2080530627,-0.0003,530609308.6,49607942.92,39911218.18,39911218.18,1484474753
2022,March,OGUN,1484243027,-115776950.4,378534762.3,35390127.12,,56945037.49,1276781869
2022,March,ONDO,1417545976,-47177126.82,361524642,33799809.98,27193056.42,27193056.42,1148500492
2022,March,OSUN,1920101864,-82028645.1,489694268.1,45782697.19,,73667364.89,1556443562
2022,March,OYO,2422058687,-83688581.46,617711111.1,57751300.34,,92925632.96,2596017043
2022,March,PLATEAU,1518306275,0.0001,387222102,36202327.45,29125960.57,29125960.57,1068339408
2022,March,RIVERS,1882024798,0.0001,479983261.9,44874791.82,36103242.78,36103242.78,2684387308
2022,March,SOKOTO,1895490264,-35989038.17,483417434.6,45195860.9,,72723106.78,1377418319
2022,March,TARABA,1420676294,0.0001,362322984.5,33874448.95,,54506211.83,966796924.1
2022,March,YOBE,1428365509,0.0001,364284007.9,34057789.75,,54801219.21,970066940.7
2022,March,FCT-ABUJA,570028852.4,-0.0001,145377631.7,13591705.12,,21869945.68,2859486784
2023,March,BENUE,2205754019,-139538498.5,678919738,106368553.8,43270106.35,43270106.35,1932157852
2023,March,CROSS RIVER,1543844303,-38551266.18,475187333,82299011.82,30285474.53,30285474.53,1423387546
2023,March,KOGI,1925290210,-187142998.8,592594420.7,93436436.42,37768269.46,37768269.46,1743035155
2023,March,ONDO,1532805537,-47177126.82,471789657.8,92968987.8,30068927.92,30068927.92,1546889380
2022,May,BENUE,2683834351,-139538498.5,130061252.5,57820814.76,43075746.27,43075746.27,1408723402
2022,May,CROSS RIVER,1878460760,-38551266.18,91032056.13,40469759.86,30149438.64,30149438.64,1058262696
2022,May,KOGI,2342582154,-187142998.8,113523835.4,50468840.88,37598622.45,37598622.45,1302910957
2022,May,ONDO,1865029427,-47177126.82,90381160.49,40180393.77,29933864.71,29933864.71,1153648721
2023,May,ADAMAWA,1719694849,-29166666.69,125668456.1,52361856.7,91109630.66,75989946.41,518130307.6
2023,May,AKWA IBOM,2290532484,0.0001,167382998.9,69742916.2,121352674.2,101214143.2,690119123
2023,May,BENUE,2135769050,-139538498.5,156073503,65030626.25,113153289.7,94375450.28,643490137.8
2023,May,BORNO,2318805150,0.0001,169449052.7,70603771.98,122850563.2,102463456.9,698637451
2023,May,CROSS RIVER,1494860647,-38551266.18,109238467.4,45516028.06,79197888.83,66054963.51,450389560.4
2023,May,DELTA,1915449523,-0.0003,139973428.7,58322261.97,101480735.8,84639962,577109625.9
2023,May,EBONYI,1105801567,-42151386.65,80807578.02,33669824.17,58585494.06,48863204.93,333169170.4
2023,May,EDO,1465578143,0.0001,107098618.5,44624424.37,77646498.4,64761027.02,441566976.1
2023,May,EKITI,1163722194,0.0002,85040186.94,35433411.22,61654135.53,51422603.97,350620192.2
2023,May,ENUGU,1489049182,0.0003,108813788.6,45339078.59,78889996.75,65798166.25,448638612.5
2023,May,GOMBE,1020297540,-53983557.43,74559283.96,31066368.32,54055480.87,45084949.47,307407490.6
2023,May,KANO,3753905897,-512664445,274320504.4,114300210.2,198882365.7,165877747.5,1131021831
2023,May,KOGI,1864203900,-187142998.8,136228602.5,56761917.69,98765736.78,82375518.27,561669729.2
2023,May,NASSARAWA,1176881972,-39238127.24,86001851.17,35834104.65,62351342.1,52004108.79,354585128.1
2023,May,OGUN,1554004006,-115776950.4,113560428.7,47316845.28,82331310.79,68668392.68,468208981.6
2023,May,ONDO,1484172124,-47177126.82,108457392.6,45190580.25,78631609.63,65582658.59,447169193.8
2023,May,OSUN,2010348666,-82028645.1,146908280.4,61211783.51,106508503.3,88833369.2,605701978.8
2023,May,OYO,2535897986,-83688581.46,185313333.3,77213888.88,134352166.7,112056364.1,764045786.8
2023,May,SOKOTO,1984580295,-35989038.17,145025230.4,60427179.32,105143292,87694715.34,597938174.5
2022,November,ADAMAWA,2053282838,-29166666.69,366532996.9,157085570.1,78114147.78,0,78114147.78
2022,November,BENUE,2550067496,-139538498.5,455214383.7,195091878.7,97013594.8,48506797.4,48506797.4
2022,November,CROSS RIVER,1784835091,-38551266.18,318612196.5,136548084.2,67901445.19,33950722.59,33950722.59
2022,November,EBONYI,1320305973,-44360782.03,235688769.2,101009472.5,50229113.08,0,50229113.08
2022,November,GOMBE,1218215795,-53983557.43,217464578.2,93199104.95,46345241.34,0,46345241.34
2022,November,KANO,4482092018,-512664445,800101471.3,342900630.5,170514647,0,170514647
2022,November,KOGI,2225823888,-187142998.8,397333423.8,170285753.1,84678220.1,42339110.05,42339110.05
2022,November,NASSARAWA,1405174620,-39238127.24,250838732.6,107502314,53457816.87,0,53457816.87
2022,November,OGUN,1855451133,-115776950.4,331217917,141950535.8,70587929.42,0,70587929.42
2022,November,ONDO,1772073198,-47177126.82,316334061.7,135571740.7,67415937.59,33707968.8,33707968.8
2022,November,OSUN,2400317950,-82028645.1,428482484.5,183635350.5,91316591.96,0,91316591.96
2022,November,OYO,3027813811,-83688581.46,540497222.2,231641666.7,115188755.8,0,115188755.8
2022,November,SOKOTO,2369551006,-35989038.17,422990255.2,181281538,90146108.5,0,90146108.5
2021,October,1,2,3,4,5,7,      8(6 - 7),9
2021,October,ABIA,17,2174969461,-22415486.59,11331447.84,32794513.63,32794513.63,963530266.8
2021,October,AKWA IBOM,31,3654063329,-40875299.08,19037429.61,55096511.37,55096511.37,1711668769
2021,October,BAYELSA,8,1274490783,-10548464.28,6640013.156,19216961.95,19216961.95,525927230.8
2021,October,BENUE,23,3407170786,-169865333.3,17751135.7,51373828.82,51373828.82,1344435180
2021,October,CROSS RIVER,18,2384736086,-62285310.81,12424318.16,35957406.06,35957406.06,1012481736
2021,October,DELTA,25,3055697271,-32963950.88,15919981.8,46074258.79,46074258.79,1470500193
2021,October,EDO,18,2338022003,-23734044.63,12180940.86,35253044.16,35253044.16,1122706756
2021,October,IMO,27,3183651671,-35601066.94,16586615.81,48003574.31,48003574.31,1445545676
2021,October,KEBBI,21,2877343864,-27689718.73,14990772.28,43385019.55,43385019.55,1167770541
2021,October,KOGI,21,2973945645,-214832717.5,15494061.21,44841595.59,44841595.59,1164873123
2021,October,KWARA,16,2104378049,-21096928.56,10963671.23,31730125.81,31730125.81,879677743.4
2021,October,NIGER,25,3475048295,-32963950.88,18104773.06,52397296.02,52397296.02,1416635884
2021,October,ONDO,18,2367684793,-70911171.45,12335482.04,35700304.12,35700304.12,1104446384
2021,October,PLATEAU,17,2535981717,-22415486.59,13212297.95,38237910.23,38237910.23,1016432009
2021,October,RIVERS,23,3143489925,-30326834.81,16377375.76,47398009.52,47398009.52,2459266116
2021,October,Total LGCs,,1.04787E+11,-2452188705,545931562.5,617460359.9,2542517133,55683451173
2022,October,1,2,3,4,5,7,8 = 6 - 7,9
2022,October,BENUE,2875287927,-139538498.5,390183757.5,74990200.5,48982075.27,48982075.27,1631048671
2022,October,CROSS RIVER,2012462336,-38551266.18,273096168.4,57149425.64,34283377.56,34283377.56,1203779124
2022,October,KOGI,2509692219,-187142998.8,340571506.1,65734849.48,42753955.87,42753955.87,1437242978
2022,October,ONDO,1998072867,-47177126.82,271143481.5,65554947.3,34038245.22,34038245.22,1322814266
2022,October,TOTAL,88428732529,-1411041039,12000000000,2860166098,588713952.6,2424148023,66474901369
2022,September,ADAMAWA,2155052750,-29166666.69,67793293.9,0,104723713.4,1594497941,3892901032
2022,September,BENUE,2676460285,-139538498.5,84195646.13,42097823.06,130061252.5,1838460810,4547541672
2022,September,CROSS RIVER,1873299528,-38551266.18,58929947.52,29464973.76,91032056.13,1399486438,3354731730
2022,September,EBONYI,1385746262,-45034817,43592577.3,0,67339648.35,1123021586,2574665256
2022,September,GOMBE,1278596037,-53983557.43,40221863.21,0,62132736.63,971121815.3,2298088895
2022,September,KANO,4704244612,-512664445,147985351,0,228600420.4,3993115805,8561281743
2022,September,KOGI,2336145708,-187142998.8,73490086.31,36745043.15,113523835.4,1615588573,3914860161
2022,September,NASSARAWA,1474821380,-39238127.24,46394687.69,0,71668209.31,1009052773,2562698923
2022,September,OGUN,1947415618,-115776950.4,61261479.27,0,94633690.57,1682809880,3670343718
2022,September,ONDO,1859905098,-47177126.82,58508587.76,29254293.88,90381160.49,1486328695,3418692121
2022,September,OSUN,2519288480,-82028645.1,79251361.41,0,122423567,2042496126,4681430889
2022,September,OYO,3177885852,-83688581.46,99969408.88,0,154427777.8,3351751822,6700346279
2022,September,SOKOTO,2486996588,-35989038.17,78235528.4,0,120854358.6,1799475159,4449572596
2023,September,ABIA,1364060254,-136836226.3,735150804.4,901835904.6,90031408.89,45015704.45,45015704.45
2023,September,ADAMAWA,1720566236,-169032985.4,927287228.5,1137536559,113561700.7,0,113561700.7
2023,September,AKWA IBOM,2291693121,-249524883.2,1235092098,1515131852,151257512.1,75628756.07,75628756.07
2023,September,ANAMBRA,1729864358,-169032985.4,932298387,1143683927,114175400.2,0,114175400.2
2023,September,BAUCHI,1963738365,-160983795.6,1058343159,1298307578,129611673.1,0,129611673.1
2023,September,BAYELSA,799313394,-64393518.24,430784404.8,528458706.7,52756695.17,26378347.58,26378347.58
2023,September,BENUE,2136851267,-185131364.9,1151641156,1412759583,141037560.2,70518780.08,70518780.08
2023,September,BORNO,2319980112,-217328124.1,1250337176,1533833536,153124524.7,0,153124524.7
2023,September,CROSS RIVER,1495618109,-144885416,806052996.8,988814171.4,98714558.3,49357279.15,49357279.15
2023,September,DELTA,1916420102,-201229744.5,1032841310,1267023543,126488548.6,63244274.32,63244274.32
2023,September,EBONYI,1106361888,-116034994.6,596266059.1,731460997.5,73022668.34,0,73022668.34
2023,September,EDO,1466320767,-144885416,790263397.9,969444503,96780860.03,48390430.01,48390430.01
2023,September,EKITI,1164311864,-128787036.5,627497796.3,769774091.7,76847512.56,0,76847512.56
2023,September,ENUGU,1489803699,-136836226.3,802919361.1,984970027.8,98330792.63,0,98330792.63
2023,September,GOMBE,1020814535,-88541087.58,550160907,674902151,67376327.79,0,67376327.79
2023,September,IMO,1996668360,-217328124.1,1076090552,1320078942,131785135.6,65892567.81,65892567.81
2023,September,JIGAWA,2097688105,-217328124.1,1130534442,1386867218,138452693,0,138452693
2023,September,KADUNA,2359048905,-185131364.9,1271393030,1559663509,155703163.3,0,155703163.3
2023,September,KANO,3755808040,-866828795.4,2024166670,2483117979,247892780.7,0,247892780.7
2023,September,KATSINA,2859360590,-273672452.5,1541032540,1890439984,188724993.4,0,188724993.4
2023,September,KEBBI,1804563454,-169032985.4,972556945.9,1193070548,119105728.4,59552864.21,59552864.21
2023,September,KOGI,1865148511,-169032985.4,1005208842,1233125802,123104494.6,61552247.32,61552247.32
2023,September,KWARA,1319787936,-128787036.5,711290546.2,872565668.5,87109324.53,43554662.27,43554662.27
2023,September,LAGOS,2248253719,-160983795.6,1211680734,1486412290,148390402.3,0,148390402.3
2023,September,NASSARAWA,1177478310,-104639467.1,634593761.2,778478966.8,77716531.16,0,77716531.16
2023,September,NIGER,2179421525,-201229744.5,1174584101,1440904518,143847304.3,71923652.17,71923652.17
2023,September,OGUN,1554791436,-160983795.6,837944051,1027936073,102620146.8,0,102620146.8
2023,September,ONDO,1484924169,-144885416,800289572.4,981743971.5,98008731.39,49004365.69,49004365.69
2023,September,OSUN,2011367331,-241475693.4,1084012460,1329797031,132755304.6,0,132755304.6
2023,September,OYO,2537182952,-265623262.7,1367397139,1677435198,167460458.7,0,167460458.7
2023,September,PLATEAU,1590473764,-136836226.3,857174793.9,1051527117,104975270.2,52487635.12,52487635.12
2023,September,RIVERS,1971480401,-185131364.9,1062515676,1303426154,130122667,65061333.48,65061333.48
2023,September,SOKOTO,1985585902,-185131364.9,1070117738,1312751876,131053665.5,0,131053665.5
2023,September,TARABA,1488203276,-128787036.5,802056824.5,983911923.3,98225160.73,0,98225160.73
2023,September,YOBE,1496257972,-136836226.3,806397846.9,989237211.4,98756790.92,0,98756790.92
2023,September,ZAMFARA,1351969100,-112688656.9,728634360.9,893841949.1,89233362.3,0,89233362.3
2023,September,FCT-ABUJA,597123221.7,-48295138.68,321815415.1,394782531.9,39411635.06,0,39411635.06
2023,,EBONYI,1217493543,-12540183.5,111497563.7,902963715.5,66958644.68,0,66958644.68
2023,,KANO,4133070823,-512664445,378504945.4,3065324664,227307013,0,227307013
2023,,1,2,3,4,5,7,8,9 = (7 - 8)
2023,,EBONYI,943202900.7,-9714989.877,596462139,202018945,52250519.54,0,52250519.54
2023,,KANO,3201926129,-512664445,2024832310,685801261.1,177376791,0,177376791
2024,,ABIA,196073926.5,2045240660,415123382.4,138423188.1,39846569.54,39846569.54,3778346851
2024,,AKWA IBOM,329414530.8,3436112106,697429162,186068911.7,66944336.98,66944336.98,6627163875
2024,,BAYELSA,114895595.9,1198472171,243254415.5,60911807.06,23349332.73,23349332.73,2602311627
2024,,BENUE,307157119.3,3203945781,650306262.5,154959512.8,62421137.44,62421137.44,5417695181
2024,,CROSS RIVER,214984429.2,2242495490,455160280.6,120832753.2,43689603,43689603,3935159413
2024,,DELTA,275471712.5,2873436347,583222619.7,204402365.1,55981960.19,55981960.19,6037299346
2024,,EDO,210773145.4,2198567728,446244243.7,156477626.8,42833776.75,42833776.75,5359166255
2024,,GOMBE,146734804.1,1530585901,310663683.2,80014998.21,59639531.66,0,3260243844
2024,,IMO,287006827,2993758746,607644509.1,182930555.7,58326151.23,58326151.23,5693443410
2024,,KADUNA,339096444,3537103823,717927494.6,198691269.6,137823832.8,0,6382423869
2024,,KEBBI,259393117.7,2705721055,549181374.1,130244195.5,52714433.2,52714433.2,4614073330
2024,,KOGI,268101787.3,2796560900,567619176.9,135839403.3,54484227.97,54484227.97,4720804400
2024,,KWARA,189710096.8,1978859763,401650022.9,108311374.9,38553298.23,38553298.23,3666587992
2024,,NASSARAWA,169254103.7,1765483973,358341046.5,87585404.17,68792373.71,0,2843805521
2024,,NIGER,313276290.2,3267774650,663261635.7,163424405,63664688.64,63664688.64,6071057651
2024,,ONDO,213447251.7,2226461242,451905802.5,136361188.2,43377214.45,43377214.45,4272786240
2024,,PLATEAU,228619252.7,2384719884,484027627.5,124588977.7,46460501.47,46460501.47,4071674972
2024,,RIVERS,283386237.7,2955992498,599979077.3,208084219.8,57590367.2,57590367.2,12715313610
2024,,TARABA,213918600,2231377861,452903730.6,98461769.4,86946005.74,0,3532851424
2020,July,EBONYI,13,1324816114,-13248161.14,135454586.1,593961729.6,2214383863,11
2020,June,EBONYI,13,1261194588,-12611945.88,86863162.85,497983068.4,1836944957,11
2020,March 2020.xlsx,BENUE,23,2732590421,-139538498.5,4456879.515,777463321.7,3463541420,7
2020,March 2020.xlsx,CROSS RIVER,18,1912585953,-38551266.1,3119444.865,586451013.2,2525596284,9
2020,March 2020.xlsx,EBONYI,13,1414807827,-44909708.78,2307564.271,445361304.4,1863424036,11
2020,March 2020.xlsx,GOMBE,11,1305410471,-53983557.43,2129136.202,399047951.9,1694915242,15
2020,March 2020.xlsx,KOGI,21,2385138841,-367088189.8,3890182.869,674663354.3,2773911812,22
2020,March 2020.xlsx,NASSARAWA,13,1505751009,-39238127.24,2455893.418,403182394.5,1920955889,25
2020,March 2020.xlsx,OGUN,20,1988256390,-115776950.4,3242864.026,742826151.1,2682992240,27
2020,March 2020.xlsx,ONDO,18,1898910618,-47177126.82,3097140.271,646763326.4,2563141849,28
2020,March 2020.xlsx,OSUN,30,2572122443,-82028645.4,4195154.802,879656346.9,3457313474,29
2020,March 2020.xlsx,OYO,33,3244531774,-83688581.46,5291860.459,1301781236,4573078736,30
2020,March 2020.xlsx,SOKOTO,23,2539153333,-35989038.17,4141381.888,746075433.6,3335680683,33
2020,May,2,3,4,5,6,,,8
2020,May,EBONYI,13,1118015744,-11180157.44,83131854.69,26813768.17,360549776.8,451490222.9
2020,May,Total LGCs,,66410548405,-11180157.44,4938062893,1592747740,21416790000,30758444710
2020,November,1,2,3,4,5,7,8,9
2020,November,ABIA,17,1348921485,-112660418,267834285.4,27500687.75,4281465.878,703020238.2
2020,November,ADAMAWA,21,1701470851,-139168751.6,337834510.5,34688170.6,5400454.715,852977456
2020,November,AKWA IBOM,31,2266259191,-205439585.7,449975715.9,46202604.87,7193088.335,1196541903
2020,November,ANAMBRA,21,1710665780,-139168751.6,339660204,34875629.15,5429639.345,960437590.2
2020,November,BAUCHI,20,1941944180,-132541668.2,385581546.1,39590740.54,6163715.115,948346887
2020,November,BAYELSA,8,790442362.8,-53016667.28,156945802.8,16114880.55,2508857.664,394234700.1
2020,November,BENUE,23,2113135820,-152422918.4,419572398.1,43080853.12,6707075.995,990345658.4
2020,November,BORNO,27,2294232244,-178931252.1,455529888.5,46772896.18,7281874.58,1104167995
2020,November,CROSS RIVER,18,1479019269,-119287501.4,293665771.8,30153013.01,4694395.193,741855727.5
2020,November,DELTA,25,1895151069,-165677085.3,376290568.4,38636761.57,6015194.16,1125620974
2020,November,EBONYI,13,1094083136,-97092915.69,217235012,22305255.75,3472611.022,581461998.3
2020,November,EDO,18,1450047078,-119287501.4,287913216.1,29562352.12,4602437.694,781079256.5
2020,November,EKITI,16,1151389965,-106033334.6,228613534.5,23473579.64,3654502.433,648129113.9
2020,November,ENUGU,17,1473269389,-112660418,292524107.9,30035789.26,4676145.121,771704160.1
2020,November,GOMBE,11,1009485215,-72897917.51,200437723.1,20580543.78,3204097.903,524063279.5
2020,November,IMO,27,1974508708,-178931252.1,392047376.1,40254639.01,6267074.662,1067293332
2020,November,JIGAWA,27,2074407304,-178931252.1,411882681.1,42291288.38,6584151.997,1122847048
2020,November,KADUNA,23,2332867439,-152422918.4,463201076.1,47560558.35,7404502.375,1169225177
2020,November,KANO,44,3714124903,-291591670,737455812.1,75720485.11,11788602.39,2161261638
2020,November,KATSINA,34,2827626508,-225320835.9,561437662.3,57647294.18,8974863.658,1429549387
2020,November,KEBBI,21,1784535842,-139168751.6,354327429.1,36381630.44,5664102.322,856338145.8
2020,November,KOGI,21,1844448507,-139168751.6,366223352,37603079.96,5854264.637,851468604.7
2020,November,KWARA,16,1305140515,-106033334.6,259141381.6,26608117.8,4142505.436,674117397.8
2020,November,LAGOS,20,2223301893,-132541668.2,441446355.7,45326827.25,7056742.218,7090296994
2020,November,NASSARAWA,13,1164410286,-86152084.33,231198776.5,23739027.11,3695828.827,517720511.2
2020,November,NIGER,25,2155233621,-165677085.3,427931101.3,43939108.01,6840694.073,1062291918
2020,November,OGUN,20,1537535872,-132541668.2,305284500.4,31346000.79,4880126.419,893480928.8
2020,November,ONDO,18,1468444014,-119287501.4,291566008.5,29937413.53,4660829.419,786889833.8
2020,November,OSUN,30,1989044544,-198812502.3,394933530.2,40550983.54,6313211.289,1113657430
2020,November,OYO,33,2509024498,-218693752.5,498177834,51151901.77,7963623.457,1749051728
2020,November,PLATEAU,17,1572822186,-112660418,312290753.1,32065388.77,4992124.894,739806111.5
2020,November,RIVERS,23,1949600293,-152422918.4,387101700.9,39746826.99,6188015.554,1381798323
2020,November,SOKOTO,23,1963549246,-152422918.4,389871326.8,40031206.63,6232289.419,964018586.2
2020,November,TARABA,16,1471686729,-106033334.6,292209863.8,30003523.3,4671121.77,632005739.9
2020,November,YOBE,17,1479652031,-112660418,293791409.5,30165913.24,4696403.575,678643834.5
2020,November,ZAMFARA,14,1336964522,-92779167.74,265460177.9,27256919.15,4243514.576,671323012.2
2020,November,"FCT, ABUJA",6,590496160.6,-39762500.46,117245606.2,12038543.91,1874230.036,1226732577
2020,November,Total LGCs,,64988942655,-5140303391,12903840000,1324940435,206274378.2,41163805197
2020,October,1,2,3,4,5,7,8,9(3+4+5+6+7+8)
2020,October,ABIA,17,1307812904,-112660418,267834285.4,192409687.8,794128550.5,2596618258
2020,October,ADAMAWA,21,1649618276,-139168751.6,337834510.5,242697205.8,969024742.9,3245543006
2020,October,AKWA IBOM,31,2197194608,-205439585.7,449975715.9,323258416.6,1329654537,4341768102
2020,October,ANAMBRA,21,1658532988,-139168751.6,339660204,244008767.2,1116411554,3405984445
2020,October,BAUCHI,20,1882763145,-132541668.2,385581546.1,276998237.1,1079857548,3704418262
2020,October,BAYELSA,8,766353515.3,-53016667.28,156945802.8,112748421.6,425468336.6,1494693258
2020,October,BENUE,23,2048737694,-152422918.4,419572398.1,301416952.6,1110504797,3958235984
2020,October,BORNO,27,2224315178,-178931252.1,455529888.5,327248483.1,1232972542,4311309574
2020,October,CROSS RIVER,18,1433945939,-119287501.4,293665771.8,210966790.1,830608478.7,2811179250
2020,October,DELTA,25,1837396061,-165677085.3,376290568.4,270323684.2,1213578214,3738568339
2020,October,EBONYI,13,1060740791,-96759492.24,217235012,156059635,666185576.6,2122765904
2020,October,EDO,18,1405856680,-119287501.4,287913216.1,206834207,883595651.1,2823032749
2020,October,EKITI,16,1116301186,-106033334.6,228613534.5,164233861,760525534.4,2289194190
2020,October,ENUGU,17,1428371287,-112660418,292524107.9,210146629.3,871546061.1,2850580443
2020,October,GOMBE,11,978721003.8,-72897917.51,200437723.1,143992617.1,570977223.8,1931310044
2020,October,IMO,27,1914335264,-178931252.1,392047376.1,281643229.9,1196088856,3820493930
2020,October,JIGAWA,27,2011189435,-178931252.1,411882681.1,295892730.7,1260836175,4027073677
2020,October,KADUNA,23,2261772960,-152422918.4,463201076.1,332759393.7,1391199740,4550897963
2020,October,KANO,44,3600936399,-291591670,737455812.1,529781474.2,2415997423,7397586478
2020,October,KATSINA,34,2741454173,-225320835.9,561437662.3,403331653.9,1601635195,5390876603
2020,October,KEBBI,21,1730151849,-139168751.6,354327429.1,254545566.9,957167555,3351618498
2020,October,KOGI,21,1788238667,-139168751.6,366223352,263091488.5,957985963.2,3437498750
2020,October,KWARA,16,1265366166,-106033334.6,259141381.6,186164785.6,727691180.7,2474649328
2020,October,LAGOS,20,2155546440,-132541668.2,441446355.7,317131002.6,7616803559,10640825817
2020,October,NASSARAWA,13,1128924711,-86152084.33,231198776.5,166091075.1,586087515.4,2153123204
2020,October,NIGER,25,2089552558,-165677085.3,427931101.3,307421768.2,1167600229,4061846190
2020,October,OGUN,20,1490679240,-132541668.2,305284500.4,219313577.9,1005682998,3056079368
2020,October,ONDO,18,1423692966,-119287501.4,291566008.5,209458339.4,907739025.8,2873295431
2020,October,OSUN,30,1928428118,-198812502.3,394933530.2,283716616.5,1235221878,3860383158
2020,October,OYO,33,2432561607,-218693752.5,498177834,357886375,1938523324,5282052160
2020,October,PLATEAU,17,1524890199,-112660418,312290753.1,224346805.4,839459571.4,2959835429
2020,October,RIVERS,23,1890185936,-152422918.4,387101700.9,278090302.3,1563042511,4178591848
2020,October,SOKOTO,23,1903709793,-152422918.4,389871326.8,280079976.1,1079145301,3714498859
2020,October,TARABA,16,1426836859,-106033334.6,292209863.8,209920879.1,710830888,2694245350
2020,October,YOBE,17,1434559417,-112660418,293791409.5,211057047.1,763985353.2,2752081581
2020,October,ZAMFARA,14,1296220331,-92779167.74,265460177.9,190704150.8,740303040.2,2545697933
2020,October,"FCT, ABUJA",6,572500703.1,-39762500.46,117245606.2,84228165.36,1656876378,2455479052
2020,October,Total LGCs,,63008395048,-5139969967,12903840000,9270000000,46174943006,1.33304E+11
2024,,EBONYI,374186455,-3854120.486,1764727775,39976037.81,65366708.03,0,65366708.03
2022,December,ADAMAWA,3211426706,-29166666.69,33284059.97,84768032.95,0,97341322.97,1550042028
